EmployeeID,Name,Age,Gender,Department,Salary,Experience,JoinDate,Attrition,PerformanceScore
6185,Anil Kumar,47.0,Male,Finance,77774.0,4.0,2016-03-13,Yes,4.0
6186,Meena Sharma,50.0,Female,sales,29793.0,0.0,2015-05-31,No,1.0
6187,Kavya Reddy,59.0,Female,IT,38194.0,13.0,2010-11-12,Yes,5.0
6188,Anil Sharma,44.0,Female,sales,51998.0,12.0,2013-11-08,Yes,3.0
6189,Sneha Reddy,38.0,Female,HR,29409.0,3.0,2021-08-12,No,4.0
6190,Divya Singh,23.0,Female,sales,48426.0,5.0,2005-02-12,No,5.0
6191,Meena Singh,44.0,Male,Finance,77136.0,2.0,2012-10-26,Yes,5.0
6192,Kavya Kumar,48.0,Female,sales,39923.0,2.0,2013-05-15,Yes,4.0
6193,Meena Gupta,36.0,Male,Finance,92147.0,24.0,2020-11-10,Yes,2.0
6194,Sneha Gupta,55.0,Female,Finance,70213.0,7.0,2017-07-27,No,1.0
6195,Sneha Kumar,32.0,Female,IT,72838.0,24.0,2023-11-01,No,4.0
6196,Priya Reddy,40.0,Male,HR,38157.0,10.0,2005-07-19,No,1.0
6197,Arjun Reddy,47.0,Male,IT,104211.0,20.0,2015-05-31,No,5.0
6199,Kavya Sharma,48.0,Male,sales,59422.0,4.0,2015-10-23,No,5.0
6200,Rohit Reddy,41.0,Female,Finance,64579.0,22.0,2023-01-22,No,1.0
6201,Anil Sharma,23.0,Male,IT,73514.0,3.0,2017-12-18,No,1.0
6202,Priya Sharma,31.0,Female,sales,104244.0,1.0,2005-04-24,Yes,4.0
6203,Kavya Sharma,48.0,Female,Finance,41328.0,12.0,2023-08-22,No,5.0
6204,Meena Kumar,21.0,Female,sales,52552.0,17.0,2007-03-24,No,2.0
6205,Anil Sharma,27.0,Male,sales,104158.0,11.0,2006-08-29,Yes,3.0
6206,Anil Kumar,49.0,Male,sales,35298.0,8.0,2015-01-26,No,4.0
6207,Rohit Kumar,23.0,Male,HR,88654.0,16.0,2006-12-02,No,3.0
6208,Priya Gupta,21.0,Female,Finance,92262.0,17.0,2017-12-29,Yes,5.0
6209,Arjun Sharma,45.0,Female,IT,25907.0,8.0,2016-11-11,No,3.0
6210,Rahul Reddy,24.0,Female,HR,49409.0,6.0,2007-03-24,No,5.0
6211,Arjun Singh,52.0,Male,Finance,65542.0,4.0,2017-10-04,Yes,5.0
6212,Meena Gupta,30.0,Female,Finance,46663.0,7.0,2016-08-12,No,4.0
6213,Rohit Reddy,53.0,Male,sales,100630.0,9.0,2019-02-23,No,2.0
6214,Amit Gupta,40.0,Male,IT,91556.0,5.0,2022-12-12,Yes,5.0
6215,Anil Sharma,22.0,Female,sales,98450.0,10.0,2012-03-31,Yes,3.0
6216,Arjun Sharma,28.0,Female,Finance,58314.0,18.0,2019-11-25,No,3.0
6218,Rohit Kumar,20.0,Male,IT,77485.0,20.0,2012-04-23,No,3.0
6219,Divya Gupta,21.0,Female,Finance,62669.0,0.0,2010-05-22,No,3.0
6220,Anil Kumar,55.0,Female,IT,27082.0,14.0,2008-10-25,No,5.0
6221,Rahul Sharma,41.0,Female,sales,111506.0,3.0,2007-02-22,Yes,1.0
6222,Meena Sharma,24.0,Female,Finance,45180.0,24.0,2013-11-11,Yes,5.0
6223,Sneha Sharma,49.0,Male,Finance,49489.0,6.0,2018-04-20,Yes,1.0
6224,Divya Kumar,26.0,Female,sales,102402.0,23.0,2016-04-03,Yes,3.0
6225,Rahul Gupta,53.0,Male,sales,92635.0,18.0,2019-03-09,Yes,3.0
6226,Priya Reddy,25.0,Female,sales,85361.0,12.0,2010-04-03,Yes,1.0
6227,Arjun Gupta,21.0,Male,Finance,77233.0,9.0,2014-11-28,No,2.0
6228,Rahul Sharma,24.0,Male,Finance,40201.0,6.0,2022-10-02,Yes,2.0
6229,Sneha Sharma,36.0,Female,sales,103346.0,20.0,2005-05-12,Yes,2.0
6230,Amit Singh,27.0,Female,IT,44579.0,11.0,2024-01-28,Yes,1.0
6231,Sneha Sharma,44.0,Female,Finance,65916.0,11.0,2016-11-02,Yes,3.0
6232,Rohit Reddy,45.0,Male,IT,91917.0,2.0,2022-02-25,Yes,5.0
6233,Sneha Reddy,48.0,Male,Finance,71576.0,23.0,2013-11-15,No,3.0
6234,Amit Singh,34.0,Male,Finance,34515.0,1.0,2014-09-27,Yes,4.0
6235,Meena Reddy,39.0,Male,HR,27424.0,24.0,2015-11-28,No,5.0
6236,Rahul Kumar,31.0,Female,sales,79626.0,16.0,2009-08-01,Yes,1.0
6237,Sneha Singh,46.0,Male,IT,25016.0,10.0,2008-01-01,No,2.0
6238,Rohit Gupta,21.0,Male,IT,50525.0,12.0,2015-02-08,Yes,1.0
6239,Divya Gupta,28.0,Male,IT,26946.0,23.0,2013-11-29,No,1.0
6240,Anil Reddy,33.0,Female,Finance,99712.0,10.0,2005-01-27,No,4.0
6241,Rahul Singh,41.0,Male,IT,102154.0,0.0,2022-12-14,Yes,3.0
6242,Kavya Reddy,59.0,Male,IT,49601.0,18.0,2009-02-25,Yes,5.0
6243,Kavya Gupta,58.0,Male,IT,30804.0,5.0,2016-01-12,Yes,3.0
6244,Divya Gupta,25.0,Female,HR,52419.0,2.0,2022-08-23,No,5.0
6245,Arjun Gupta,32.0,Female,Finance,92581.0,24.0,2016-01-29,No,5.0
6246,Rahul Gupta,20.0,Female,Finance,72143.0,4.0,2009-10-25,Yes,4.0
6247,Rahul Reddy,36.0,Male,IT,61516.0,13.0,2024-01-09,Yes,3.0
6248,Rohit Gupta,44.0,Male,sales,86240.0,6.0,2010-11-12,No,1.0
6249,Arjun Reddy,55.0,Male,sales,91473.0,14.0,2008-05-24,Yes,4.0
6250,Rohit Sharma,22.0,Female,IT,28051.0,14.0,2008-02-21,Yes,2.0
6251,Arjun Reddy,20.0,Female,Finance,102774.0,10.0,2012-02-10,No,5.0
6252,Priya Kumar,26.0,Female,HR,94131.0,19.0,2019-08-01,No,1.0
6253,Priya Reddy,57.0,Female,HR,87645.0,2.0,2021-11-13,Yes,2.0
6254,Arjun Kumar,45.0,Male,sales,87453.0,3.0,2013-01-24,Yes,5.0
6255,Meena Sharma,56.0,Female,Finance,92958.0,21.0,2014-06-11,Yes,2.0
6256,Rohit Reddy,20.0,Female,IT,97852.0,15.0,2021-01-05,Yes,4.0
6257,Rahul Gupta,41.0,Female,sales,71546.0,15.0,2008-08-02,Yes,1.0
6258,Priya Singh,50.0,Female,Finance,74577.0,1.0,2008-08-22,Yes,4.0
6259,Rahul Reddy,22.0,Female,HR,119686.0,15.0,2021-11-23,No,1.0
6260,Kavya Gupta,46.0,Male,sales,111962.0,23.0,2009-08-25,No,4.0
6261,Priya Singh,51.0,Female,IT,45578.0,12.0,2022-07-02,Yes,3.0
6262,Amit Singh,39.0,Male,HR,27170.0,15.0,2012-12-30,Yes,4.0
6263,Kavya Reddy,21.0,Male,Finance,29163.0,24.0,2020-05-19,Yes,4.0
6264,Divya Reddy,51.0,Female,IT,49448.0,0.0,2022-09-04,No,5.0
6265,Meena Singh,31.0,Female,IT,66119.0,5.0,2019-01-02,Yes,1.0
6266,Sneha Sharma,36.0,Female,IT,99279.0,23.0,2005-09-04,No,4.0
6267,Priya Reddy,50.0,Female,IT,96826.0,20.0,2006-09-09,No,2.0
6268,Divya Singh,47.0,Female,IT,87740.0,17.0,2011-12-06,Yes,4.0
6269,Rahul Singh,53.0,Female,HR,105752.0,20.0,2018-05-31,No,2.0
6270,Rohit Gupta,58.0,Female,IT,115447.0,24.0,2007-09-04,Yes,5.0
6271,Rahul Singh,20.0,Female,IT,63865.0,21.0,2017-09-02,No,1.0
6272,Rahul Sharma,49.0,Male,sales,46803.0,15.0,2012-01-17,Yes,1.0
6273,Rohit Gupta,30.0,Female,sales,115254.0,2.0,2017-08-14,No,3.0
6274,Rohit Sharma,40.0,Female,Finance,61108.0,1.0,2008-04-16,Yes,4.0
6275,Rahul Gupta,23.0,Female,Finance,97836.0,22.0,2021-06-02,Yes,5.0
6276,Kavya Reddy,47.0,Male,Finance,113598.0,7.0,2016-11-20,Yes,3.0
6277,Anil Reddy,30.0,Male,IT,50545.0,19.0,2007-07-16,Yes,4.0
6278,Meena Gupta,47.0,Female,Finance,94468.0,7.0,2015-07-21,No,3.0
6279,Arjun Kumar,40.0,Female,Finance,51627.0,8.0,2005-03-07,No,1.0
6280,Sneha Kumar,53.0,Male,IT,104944.0,8.0,2017-05-02,Yes,2.0
6281,Amit Kumar,30.0,Female,sales,49204.0,5.0,2012-09-26,Yes,1.0
6282,Rahul Sharma,35.0,Female,IT,41643.0,1.0,2005-10-17,Yes,1.0
6283,Divya Reddy,57.0,Female,HR,70258.0,19.0,2019-04-24,No,1.0
6284,Meena Gupta,55.0,Male,Finance,28794.0,6.0,2020-02-02,Yes,3.0
6285,Sneha Gupta,40.0,Female,Finance,36036.0,17.0,2020-10-20,No,5.0
6286,Rohit Reddy,43.0,Female,sales,83413.0,11.0,2012-12-27,Yes,5.0
6287,Arjun Sharma,51.0,Male,HR,171484.5,3.0,2015-08-04,Yes,2.0
6288,Arjun Reddy,24.0,Female,HR,26265.0,7.0,2014-10-27,No,4.0
6289,Arjun Kumar,53.0,Male,sales,71875.0,7.0,2019-12-22,No,3.0
6290,Amit Singh,48.0,Female,sales,58379.0,6.0,2021-06-17,No,4.0
6291,Meena Sharma,28.0,Female,Finance,117688.0,16.0,2010-09-28,No,4.0
6292,Kavya Kumar,33.0,Female,sales,59396.0,24.0,2005-02-21,No,5.0
6293,Rahul Kumar,55.0,Female,HR,28372.0,20.0,2008-07-03,Yes,1.0
6294,Priya Gupta,23.0,Male,IT,102179.0,19.0,2015-08-24,Yes,3.0
6295,Rohit Reddy,41.0,Female,Finance,53780.0,21.0,2012-08-03,Yes,4.0
6296,Rahul Reddy,49.0,Female,sales,73352.0,12.0,2013-12-19,No,4.0
6297,Amit Kumar,46.0,Female,Finance,50939.0,0.0,2020-10-10,Yes,1.0
6298,Rahul Gupta,38.0,Male,sales,54870.0,20.0,2017-02-05,No,2.0
6299,Sneha Sharma,52.0,Male,IT,83103.0,2.0,2019-10-30,No,1.0
6300,Anil Kumar,41.0,Male,sales,37992.0,14.0,2019-07-10,No,3.0
6301,Sneha Reddy,39.0,Female,Finance,32071.0,22.0,2023-12-20,No,4.0
6302,Rohit Reddy,35.0,Male,sales,31586.0,7.0,2020-05-23,Yes,2.0
6303,Sneha Gupta,49.0,Female,Finance,64648.0,1.0,2015-03-27,No,4.0
6304,Arjun Sharma,53.0,Male,Finance,38499.0,16.0,2015-03-16,No,5.0
6305,Kavya Sharma,26.0,Female,sales,100653.0,5.0,2023-07-26,Yes,5.0
6306,Anil Kumar,34.0,Male,HR,94529.0,6.0,2011-02-03,Yes,3.0
6307,Rohit Kumar,29.0,Female,Finance,104874.0,13.0,2021-12-05,Yes,3.0
6308,Meena Sharma,20.0,Female,IT,36360.0,18.0,2010-09-26,No,4.0
6309,Rohit Sharma,53.0,Female,IT,69894.0,10.0,2015-12-15,No,4.0
6310,Priya Gupta,32.0,Male,IT,27703.0,15.0,2011-04-01,No,3.0
6311,Anil Reddy,39.0,Female,IT,98768.0,15.0,2009-12-26,Yes,3.0
6312,Rahul Gupta,58.0,Male,HR,101812.0,3.0,2005-02-07,No,5.0
6313,Meena Sharma,59.0,Male,Finance,68050.0,16.0,2021-04-17,No,5.0
6314,Priya Gupta,47.0,Female,Finance,28709.0,12.0,2010-06-09,No,4.0
6315,Divya Gupta,44.0,Female,HR,52394.0,24.0,2012-02-29,Yes,5.0
6316,Arjun Sharma,50.0,Male,sales,49844.0,8.0,2011-07-29,No,2.0
6317,Priya Kumar,56.0,Female,Finance,46162.0,1.0,2015-12-13,Yes,1.0
6318,Amit Gupta,40.0,Male,Finance,76747.0,21.0,2012-09-21,Yes,3.0
6319,Divya Reddy,59.0,Female,HR,102195.0,10.0,2022-08-21,No,5.0
6320,Meena Reddy,47.0,Male,sales,26634.0,11.0,2020-01-13,Yes,5.0
6321,Amit Singh,26.0,Male,sales,63210.0,11.0,2010-07-09,Yes,1.0
6322,Kavya Kumar,54.0,Male,Finance,115812.0,22.0,2006-03-10,Yes,5.0
6323,Sneha Singh,45.0,Female,IT,104798.0,1.0,2014-08-08,Yes,4.0
6324,Arjun Reddy,36.0,Male,IT,81558.0,15.0,2011-03-31,Yes,5.0
6325,Divya Gupta,43.0,Female,HR,27870.0,6.0,2011-05-03,Yes,1.0
6326,Sneha Singh,31.0,Female,Finance,90138.0,10.0,2020-02-17,No,2.0
6327,Anil Singh,56.0,Male,IT,100121.0,20.0,2013-12-11,Yes,5.0
6328,Sneha Reddy,55.0,Male,Finance,117506.0,22.0,2020-05-17,No,2.0
6329,Anil Reddy,41.0,Male,sales,65831.0,1.0,2019-05-07,Yes,4.0
6330,Arjun Reddy,49.0,Female,sales,119138.0,6.0,2014-07-15,Yes,1.0
6331,Meena Gupta,31.0,Female,Finance,109482.0,16.0,2005-04-20,No,1.0
6332,Arjun Singh,51.0,Female,sales,35247.0,22.0,2005-02-24,No,2.0
6333,Kavya Kumar,57.0,Male,sales,89654.0,13.0,2009-06-19,Yes,2.0
6335,Anil Kumar,33.0,Female,sales,84341.0,7.0,2019-08-20,No,2.0
6336,Rahul Sharma,28.0,Female,HR,93071.0,10.0,2010-10-12,Yes,2.0
6337,Rahul Reddy,37.0,Female,Finance,171484.5,3.0,2010-07-10,Yes,4.0
6338,Sneha Sharma,59.0,Male,Finance,107946.0,17.0,2023-06-11,No,1.0
6339,Amit Singh,50.0,Male,Finance,86439.0,21.0,2007-09-19,Yes,5.0
6340,Arjun Singh,48.0,Female,Finance,48810.0,2.0,2009-06-11,Yes,5.0
6341,Kavya Singh,38.0,Male,HR,26947.0,3.0,2022-01-16,Yes,5.0
6342,Rohit Kumar,32.0,Female,Finance,105846.0,18.0,2012-01-07,No,3.0
6343,Priya Kumar,49.0,Female,Finance,42977.0,19.0,2023-10-30,No,2.0
6344,Sneha Singh,44.0,Male,IT,41640.0,15.0,2019-11-08,Yes,1.0
6345,Rahul Singh,29.0,Female,Finance,114680.0,2.0,2015-02-06,Yes,2.0
6346,Rahul Sharma,38.0,Male,IT,33301.0,20.0,2023-12-30,Yes,1.0
6347,Divya Sharma,53.0,Male,Finance,39155.0,10.0,2017-11-27,No,1.0
6348,Rohit Reddy,25.0,Male,HR,72602.0,12.0,2022-01-06,Yes,3.0
6349,Sneha Sharma,26.0,Female,Finance,62548.0,20.0,2007-05-30,Yes,1.0
6350,Sneha Sharma,49.0,Female,sales,47546.0,18.0,2019-07-03,No,5.0
6351,Rohit Kumar,54.0,Female,sales,87970.0,20.0,2016-04-19,Yes,4.0
6352,Anil Singh,55.0,Female,Finance,119908.0,6.0,2018-04-29,Yes,1.0
6353,Rohit Sharma,42.0,Female,sales,100998.0,23.0,2011-10-08,No,3.0
6354,Sneha Reddy,54.0,Male,Finance,98198.0,12.0,2018-02-28,Yes,1.0
6355,Rahul Reddy,55.0,Female,sales,71123.0,6.0,2022-04-13,Yes,3.0
6356,Divya Kumar,21.0,Male,IT,39864.0,0.0,2018-10-25,No,2.0
6357,Sneha Kumar,49.0,Female,IT,58749.0,20.0,2017-08-01,Yes,1.0
6359,Rohit Sharma,44.0,Female,Finance,62820.0,8.0,2022-01-12,Yes,3.0
6360,Rohit Reddy,52.0,Male,IT,37850.0,1.0,2013-04-02,No,3.0
6361,Anil Sharma,40.0,Female,IT,77919.0,4.0,2013-03-27,No,1.0
6362,Rahul Sharma,38.0,Male,Finance,83491.0,4.0,2014-03-28,Yes,5.0
6363,Sneha Reddy,33.0,Male,IT,28017.0,20.0,2011-01-24,Yes,5.0
6364,Rohit Reddy,59.0,Female,Finance,54511.0,6.0,2023-03-12,No,5.0
6365,Priya Singh,38.0,Male,IT,73586.0,1.0,2020-04-19,No,1.0
6366,Amit Singh,25.0,Male,Finance,89668.0,8.0,2011-06-09,Yes,3.0
6367,Rohit Singh,24.0,Male,sales,91877.0,24.0,2019-04-06,No,4.0
6368,Priya Kumar,46.0,Female,Finance,117081.0,17.0,2009-05-12,No,4.0
6369,Divya Gupta,55.0,Female,sales,97053.0,15.0,2023-12-05,No,5.0
6370,Arjun Gupta,28.0,Female,HR,66633.0,1.0,2009-01-16,No,4.0
6371,Anil Singh,50.0,Female,IT,50168.0,19.0,2015-08-20,Yes,4.0
6372,Priya Gupta,40.0,Female,Finance,101280.0,18.0,2018-01-08,No,3.0
6373,Rohit Reddy,49.0,Female,IT,27500.0,9.0,2023-06-23,No,3.0
6374,Divya Singh,43.0,Female,Finance,41683.0,0.0,2015-10-19,Yes,2.0
6375,Arjun Singh,55.0,Female,Finance,96656.0,5.0,2010-11-14,No,4.0
6376,Meena Sharma,37.0,Female,Finance,113022.0,14.0,2019-10-01,No,5.0
6377,Anil Singh,41.0,Male,Finance,112231.0,23.0,2020-01-31,No,5.0
6378,Divya Reddy,32.0,Female,sales,31880.0,17.0,2022-07-07,Yes,3.0
6379,Rahul Sharma,36.0,Female,IT,68093.0,4.0,2023-03-16,No,5.0
6380,Kavya Kumar,44.0,Male,Finance,112941.0,20.0,2016-10-28,Yes,1.0
6381,Anil Reddy,50.0,Female,Finance,118328.0,0.0,2021-11-12,Yes,5.0
6382,Amit Gupta,23.0,Male,sales,108562.0,13.0,2008-01-15,No,5.0
6383,Meena Kumar,32.0,Male,HR,38850.0,23.0,2018-10-03,Yes,3.0
6384,Amit Sharma,27.0,Female,IT,71580.0,19.0,2021-01-08,Yes,2.0
6385,Priya Singh,58.0,Female,IT,46780.0,18.0,2018-12-08,No,1.0
6386,Priya Singh,30.0,Female,IT,85510.0,9.0,2014-12-23,Yes,3.0
6387,Priya Reddy,27.0,Female,IT,115016.0,11.0,2015-12-27,No,3.0
6388,Rahul Reddy,53.0,Male,IT,75467.0,1.0,2014-06-26,No,4.0
6389,Kavya Kumar,46.0,Female,Finance,27704.0,19.0,2008-08-03,No,3.0
6390,Amit Gupta,49.0,Male,IT,89105.0,19.0,2006-09-18,Yes,2.0
6391,Rohit Sharma,37.0,Male,Finance,55027.0,9.0,2007-01-26,Yes,3.0
6392,Rohit Reddy,29.0,Female,IT,109682.0,13.0,2022-12-22,Yes,2.0
6393,Amit Gupta,49.0,Female,sales,119263.0,22.0,2023-08-04,No,2.0
6394,Priya Gupta,23.0,Male,sales,171484.5,10.0,2014-08-13,Yes,3.0
6395,Anil Reddy,56.0,Female,Finance,116521.0,11.0,2013-08-06,Yes,5.0
6396,Anil Reddy,24.0,Female,sales,74094.0,3.0,2023-04-27,No,3.0
6397,Amit Reddy,55.0,Female,Finance,68898.0,21.0,2023-10-25,Yes,5.0
6398,Sneha Reddy,28.0,Male,Finance,44417.0,11.0,2024-01-12,No,1.0
6401,Arjun Singh,33.0,Male,sales,112472.0,14.0,2010-01-21,Yes,2.0
6402,Anil Kumar,36.0,Female,sales,70032.0,3.0,2020-05-23,No,4.0
6403,Meena Gupta,22.0,Female,sales,74884.0,24.0,2010-10-07,No,5.0
6404,Priya Kumar,31.0,Female,sales,66472.0,0.0,2022-05-08,Yes,5.0
6405,Rahul Sharma,26.0,Female,HR,95030.0,7.0,2020-07-09,No,3.0
6406,Anil Kumar,42.0,Female,IT,60980.0,8.0,2014-03-07,No,1.0
6407,Meena Singh,32.0,Male,sales,85572.0,20.0,2015-07-30,No,4.0
6408,Arjun Sharma,39.0,Male,sales,102831.0,23.0,2007-12-02,No,3.0
6409,Kavya Singh,58.0,Male,Finance,84424.0,9.0,2015-06-10,Yes,4.0
6410,Divya Singh,20.0,Female,HR,171484.5,4.0,2011-09-14,Yes,3.0
6411,Priya Reddy,55.0,Female,Finance,35273.0,6.0,2020-07-23,Yes,3.0
6412,Amit Gupta,39.0,Male,Finance,101939.0,1.0,2006-07-18,No,1.0
6413,Arjun Reddy,59.0,Female,HR,57919.0,17.0,2016-09-13,No,4.0
6414,Meena Gupta,43.0,Female,HR,34514.0,16.0,2021-12-03,No,3.0
6415,Rohit Gupta,59.0,Male,IT,76894.0,1.0,2017-11-05,Yes,1.0
6416,Priya Gupta,25.0,Female,Finance,91107.0,18.0,2016-06-06,No,4.0
6417,Sneha Sharma,32.0,Female,IT,85910.0,8.0,2023-07-19,No,3.0
6418,Priya Sharma,53.0,Female,HR,66999.0,17.0,2020-12-15,Yes,2.0
6419,Anil Singh,57.0,Female,IT,74322.0,6.0,2005-11-21,Yes,5.0
6420,Priya Sharma,37.0,Male,IT,78830.0,9.0,2022-02-17,No,2.0
6421,Arjun Sharma,24.0,Female,sales,117501.0,21.0,2018-10-13,No,2.0
6423,Rahul Singh,20.0,Female,IT,63221.0,3.0,2022-01-10,No,4.0
6424,Sneha Gupta,53.0,Male,Finance,32202.0,6.0,2015-06-06,Yes,4.0
6425,Sneha Singh,38.0,Female,IT,70692.0,17.0,2015-08-21,Yes,5.0
6426,Priya Reddy,20.0,Male,sales,41088.0,2.0,2021-02-04,No,1.0
6427,Amit Gupta,34.0,Male,sales,29286.0,3.0,2024-01-19,Yes,2.0
6428,Anil Sharma,57.0,Male,HR,81492.0,6.0,2015-05-26,Yes,2.0
6429,Rahul Sharma,20.0,Male,IT,37170.0,13.0,2019-02-15,No,5.0
6430,Sneha Sharma,45.0,Male,sales,34906.0,12.0,2011-03-27,No,3.0
6431,Anil Singh,42.0,Female,IT,81153.0,11.0,2017-01-10,Yes,3.0
6432,Anil Sharma,28.0,Female,sales,70485.0,5.0,2013-12-27,Yes,5.0
6433,Rahul Sharma,26.0,Male,sales,113970.0,9.0,2008-10-29,Yes,1.0
6434,Meena Singh,58.0,Male,sales,58457.0,22.0,2011-09-16,No,3.0
6435,Rahul Sharma,48.0,Male,Finance,36766.0,23.0,2012-06-21,No,5.0
6436,Arjun Gupta,35.0,Male,Finance,72631.0,11.0,2009-12-16,No,2.0
6437,Amit Singh,26.0,Female,Finance,59533.0,5.0,2021-04-25,No,2.0
6438,Rahul Singh,38.0,Female,Finance,60059.0,18.0,2006-08-02,No,2.0
6439,Divya Gupta,22.0,Male,Finance,98965.0,21.0,2015-01-26,Yes,1.0
6440,Amit Reddy,55.0,Male,IT,113373.0,16.0,2005-04-29,No,4.0
6441,Divya Singh,57.0,Female,HR,116931.0,18.0,2019-01-11,Yes,1.0
6442,Divya Kumar,55.0,Male,Finance,94222.0,3.0,2011-04-22,Yes,3.0
6443,Anil Gupta,42.0,Male,Finance,33769.0,9.0,2019-03-21,Yes,5.0
6444,Kavya Kumar,48.0,Male,HR,99174.0,21.0,2009-12-04,Yes,2.0
6445,Rohit Gupta,39.0,Female,sales,55496.0,14.0,2011-05-04,Yes,2.0
6446,Sneha Reddy,29.0,Female,HR,64502.0,4.0,2008-05-11,No,3.0
6447,Rohit Kumar,43.0,Male,Finance,46310.0,20.0,2005-03-03,Yes,5.0
6448,Kavya Reddy,33.0,Female,HR,37842.0,19.0,2023-05-31,No,5.0
6449,Amit Gupta,39.0,Female,IT,27976.0,2.0,2008-11-30,Yes,4.0
6450,Meena Reddy,42.0,Female,IT,64258.0,2.0,2013-01-01,No,1.0
6451,Priya Gupta,51.0,Male,sales,48806.0,21.0,2011-10-03,Yes,3.0
6452,Divya Sharma,57.0,Male,IT,30521.0,10.0,2006-08-28,No,4.0
6453,Anil Kumar,21.0,Male,HR,113762.0,4.0,2014-04-28,Yes,4.0
6454,Sneha Kumar,23.0,Male,HR,73296.0,12.0,2007-08-02,No,5.0
6455,Divya Sharma,53.0,Female,IT,112638.0,12.0,2005-08-25,No,1.0
6456,Arjun Gupta,27.0,Female,Finance,30361.0,14.0,2018-02-13,Yes,5.0
6457,Amit Sharma,53.0,Female,IT,115287.0,4.0,2007-07-25,No,5.0
6458,Sneha Singh,24.0,Male,IT,39003.0,7.0,2007-12-10,No,3.0
6459,Rahul Kumar,33.0,Male,Finance,99992.0,9.0,2016-06-18,Yes,2.0
6460,Arjun Reddy,54.0,Female,HR,111700.0,16.0,2011-01-16,Yes,3.0
6461,Priya Sharma,54.0,Male,Finance,27665.0,7.0,2015-08-13,No,4.0
6462,Sneha Kumar,26.0,Female,sales,44750.0,15.0,2014-04-03,No,3.0
6463,Kavya Gupta,56.0,Female,sales,71779.0,16.0,2006-09-28,Yes,2.0
6465,Kavya Reddy,46.0,Female,sales,27583.0,10.0,2008-07-06,Yes,2.0
6466,Rahul Gupta,23.0,Male,sales,171484.5,13.0,2006-11-24,Yes,4.0
6467,Meena Singh,51.0,Female,Finance,114851.0,18.0,2012-05-23,No,5.0
6468,Rohit Kumar,23.0,Male,IT,59754.0,24.0,2021-04-25,No,4.0
6469,Kavya Singh,30.0,Female,sales,104951.0,3.0,2012-07-14,Yes,5.0
6470,Amit Gupta,42.0,Female,sales,57691.0,3.0,2005-04-26,No,5.0
6471,Kavya Gupta,56.0,Male,sales,28883.0,0.0,2010-11-30,No,5.0
6472,Divya Kumar,48.0,Female,IT,48268.0,18.0,2011-12-24,No,3.0
6473,Amit Reddy,39.0,Female,sales,109383.0,11.0,2023-04-02,Yes,5.0
6474,Divya Reddy,31.0,Male,sales,53436.0,13.0,2005-09-24,No,5.0
6475,Priya Kumar,41.0,Female,HR,29125.0,22.0,2023-02-13,No,5.0
6476,Rohit Kumar,48.0,Male,Finance,111842.0,17.0,2017-02-21,No,2.0
6477,Rahul Sharma,20.0,Female,Finance,64974.0,16.0,2021-12-20,No,3.0
6478,Meena Kumar,26.0,Female,IT,40770.0,11.0,2017-01-04,No,5.0
6479,Sneha Singh,27.0,Male,HR,37869.0,3.0,2021-05-15,Yes,3.0
6480,Meena Gupta,36.0,Male,sales,107209.0,5.0,2016-05-27,No,4.0
6481,Priya Gupta,54.0,Male,IT,31886.0,6.0,2017-02-09,Yes,2.0
6482,Meena Reddy,27.0,Male,HR,119606.0,15.0,2007-09-07,Yes,1.0
6483,Priya Kumar,29.0,Male,HR,27566.0,15.0,2017-03-16,No,2.0
6485,Anil Kumar,34.0,Male,Finance,92117.0,18.0,2006-06-20,Yes,3.0
6486,Divya Singh,45.0,Male,Finance,75637.0,17.0,2020-05-22,No,2.0
6487,Arjun Reddy,24.0,Female,IT,35739.0,5.0,2011-06-09,Yes,2.0
6488,Amit Reddy,23.0,Female,Finance,114179.0,22.0,2024-02-11,No,1.0
6489,Kavya Kumar,32.0,Female,sales,77930.0,16.0,2014-12-22,No,2.0
6490,Kavya Sharma,44.0,Female,Finance,44689.0,15.0,2009-02-04,Yes,5.0
6491,Arjun Singh,32.0,Male,Finance,32587.0,7.0,2016-10-29,No,4.0
6493,Amit Sharma,39.0,Female,sales,57693.0,11.0,2005-05-15,Yes,1.0
6494,Rohit Sharma,30.0,Male,sales,100477.0,19.0,2007-08-20,No,2.0
6495,Anil Gupta,32.0,Female,Finance,75157.0,5.0,2012-10-13,Yes,4.0
6496,Rahul Kumar,58.0,Female,sales,83147.0,6.0,2010-05-30,Yes,5.0
6497,Rohit Kumar,59.0,Female,Finance,60930.0,18.0,2012-09-30,No,2.0
6499,Kavya Gupta,50.0,Female,sales,96484.0,5.0,2013-10-11,Yes,4.0
6500,Rohit Gupta,38.0,Male,IT,108725.0,13.0,2018-08-25,No,2.0
6501,Meena Reddy,48.0,Female,IT,88696.0,17.0,2008-01-29,No,2.0
6502,Kavya Gupta,56.0,Male,sales,107368.0,3.0,2007-01-28,No,2.0
6503,Sneha Gupta,26.0,Male,Finance,43186.0,13.0,2021-06-29,Yes,2.0
6504,Meena Gupta,38.0,Male,IT,69391.0,2.0,2015-04-03,Yes,5.0
6505,Anil Reddy,56.0,Male,sales,83611.0,10.0,2015-08-23,No,1.0
6506,Meena Reddy,38.0,Male,sales,110658.0,4.0,2008-09-12,Yes,2.0
6507,Arjun Sharma,44.0,Male,Finance,88535.0,17.0,2019-07-24,Yes,1.0
